
                                      CodeAnalysis - Version 1.8
    ==============================================================================================
     Wed Dec  5 23:36:57 2018
     Path: "C:\Users\Souradeepta Biswas\Google Drive\Syracuse\Semester 2\CSE 681 SMA\Projects\Project 4\Project4_v8"
     Args: *.h, *.cpp, *.cs, /v, /m, /r, /f, /p
                                                                               
           Code Metrics - Start Line, Size (lines/code), and Complexity (number of scopes)
    ==============================================================================================

                 file name        type                               name    line    size    cplx
                Display.cs    function                       displayRules     152       6       2
                Display.cs    function                     displayActions     161       6       2
                Display.cs    function                       displayFiles     170       6       2
                Display.cs    function                   displayDirectory     179       6       2
                Display.cs    function                               Main     188       3       1
                Display.cs   namespace                       CodeAnalysis      47     131      29
                Display.cs       class                            Display      49     119      26
                Display.cs    function                            Display      51      10       1
                Display.cs    function                   showMetricsTable      72      29       2
                Display.cs    function                  displaySemiString     102      11       2
                Display.cs    function                      displayString     115       7       1
                Display.cs    function                      displayString     124       4       1
                Display.cs    function                       displayRules     130       6       2
                Display.cs    function                     displayActions     138       6       2
                Display.cs    function                       displayFiles     146       6       2
                Display.cs    function                   displayDirectory     154       6       2
                Display.cs    function                               Main     163       2       1
                Display.cs       class                          StringExt     170       8       2
                Display.cs    function                           Truncate     172       4       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
                Element.cs   namespace                       CodeAnalysis      39      28      11
                Element.cs       class                               Elem      41      26      10
                Element.cs    function                           ToString      52      13       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
            Environment.cs   namespace                          Navigator      19      31      19
            Environment.cs      struct                        Environment      21       9       6
              public data: public const long blockSize = 1024 ; 
            Environment.cs      struct                  ClientEnvironment      31       9       6
              public data: public const long blockSize = 1024 ; 
            Environment.cs      struct                  ServerEnvironment      41       9       6
              public data: public const long blockSize = 1024 ; 

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
              Executive.cs   namespace                       CodeAnalysis      44     249      30
              Executive.cs       class                          Executive      61     232      29
              Executive.cs    function                 ProcessCommandline      67      14       3
              Executive.cs    function                    ShowCommandLine      84       9       2
              Executive.cs    function                       typeAnalysis      96      48       5
              Executive.cs    function                 dependencyAnalysis     147      37       6
              Executive.cs    function               buildDependencyGraph     187      47       8
              Executive.cs    function                               Main     238      53       3

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
                FileMgr.cs   namespace                    NavigatorClient      15      94      22
                FileMgr.cs      struct                  ClientEnvironment      17       4       2
                FileMgr.cs      struct                  ServerEnvironment      22       4       2
                FileMgr.cs   interface                           IFileMgr      32       7       3
                FileMgr.cs       class                     FileMgrFactory      41      10       2
                FileMgr.cs    function                             create      43       6       1
                FileMgr.cs       class                       LocalFileMgr      55      47       9
                FileMgr.cs    function                       LocalFileMgr      60       3       1
                FileMgr.cs    function                           getFiles      66      11       2
                FileMgr.cs    function                            getDirs      80      11       2
                FileMgr.cs    function                             setDir      94       6       1
                FileMgr.cs       class                        TestFileMgr     103       6       2
                FileMgr.cs    function                               Main     105       2       1
                FileMgr.cs   namespace                      FileUtilities      47      82      16
                FileMgr.cs       class                           Navigate      54      75      15
                FileMgr.cs    function                           Navigate      83       3       1
                FileMgr.cs    function                                Add      88       7       2
                FileMgr.cs    function                                 go     101      26       4
                FileMgr.cs   namespace                          Navigator      31      84      18
                FileMgr.cs   interface                           IFileMgr      38       7       3
                FileMgr.cs       class                     FileMgrFactory      47      10       2
                FileMgr.cs    function                             create      49       6       1
                FileMgr.cs       class                       LocalFileMgr      61      47       9
                FileMgr.cs    function                       LocalFileMgr      66       3       1
                FileMgr.cs    function                           getFiles      72      11       2
                FileMgr.cs    function                            getDirs      86      11       2
                FileMgr.cs    function                             setDir     100       6       1
                FileMgr.cs       class                        TestFileMgr     109       6       2
                FileMgr.cs    function                               Main     111       2       1
                FileMgr.cs   namespace                    NavigatorClient      15      94      22
                FileMgr.cs      struct                  ClientEnvironment      17       4       2
                FileMgr.cs      struct                  ServerEnvironment      22       4       2
                FileMgr.cs   interface                           IFileMgr      32       7       3
                FileMgr.cs       class                     FileMgrFactory      41      10       2
                FileMgr.cs    function                             create      43       6       1
                FileMgr.cs       class                       LocalFileMgr      55      47       9
                FileMgr.cs    function                       LocalFileMgr      60       3       1
                FileMgr.cs    function                           getFiles      66      11       2
                FileMgr.cs    function                            getDirs      80      11       2
                FileMgr.cs    function                             setDir      94       6       1
                FileMgr.cs       class                        TestFileMgr     103       6       2
                FileMgr.cs    function                               Main     105       2       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
               FileMgr2.cs   namespace                          Navigator      31      84      18
               FileMgr2.cs   interface                           IFileMgr      38       7       3
               FileMgr2.cs       class                     FileMgrFactory      47      10       2
               FileMgr2.cs    function                             create      49       6       1
               FileMgr2.cs       class                       LocalFileMgr      61      47       9
               FileMgr2.cs    function                       LocalFileMgr      66       3       1
               FileMgr2.cs    function                           getFiles      72      11       2
               FileMgr2.cs    function                            getDirs      86      11       2
               FileMgr2.cs    function                             setDir     100       6       1
               FileMgr2.cs       class                        TestFileMgr     109       6       2
               FileMgr2.cs    function                               Main     111       2       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
         IMPCommService.cs   namespace                 MessagePassingComm      43     109      15
         IMPCommService.cs   interface                IMessagePassingComm      51      20       1
         IMPCommService.cs       class                        CommMessage      74      78      13
         IMPCommService.cs    function                        CommMessage      92       3       1
         IMPCommService.cs    function                               show     122      15       1
         IMPCommService.cs    function                              clone     139      11       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
         IRuleandAction.cs   namespace                       CodeAnalysis      42      93      16
         IRuleandAction.cs   interface                            IAction      47       3       1
         IRuleandAction.cs       class                            AAction      54      31       8
              public data: static public Action < string > actionDelegate ; 
         IRuleandAction.cs    function                            display      78       5       1
         IRuleandAction.cs   interface                              IRule      88       4       1
         IRuleandAction.cs       class                              ARule      96      39       5
              public data: static public Action < string > actionDelegate ; 
         IRuleandAction.cs    function                              ARule     101       3       1
         IRuleandAction.cs    function                                add     105       3       1
         IRuleandAction.cs    function                          doActions     110       4       1
         IRuleandAction.cs    function                        indexOfType     115      18       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
       ITokenCollection.cs   namespace                              Lexer      15      28       3
       ITokenCollection.cs   interface                   ITokenCollection      20      22       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
          MPCommService.cs   namespace                 MessagePassingComm      91     637      75
          MPCommService.cs       class                           Receiver      96     127      21
          MPCommService.cs    function                           Receiver     106       4       1
          MPCommService.cs    function                              start     115      18       3
          MPCommService.cs    function                     createCommHost     138       7       1
          MPCommService.cs    function                        postMessage     148       5       1
          MPCommService.cs    function                         getMessage     156      12       3
          MPCommService.cs    function                               size     171       2       1
          MPCommService.cs    function                              close     177       7       1
          MPCommService.cs    function                   openFileForWrite     187      13       3
          MPCommService.cs    function                     writeFileBlock     203      12       3
          MPCommService.cs    function                          closeFile     218       3       1
          MPCommService.cs       class                             Sender     226     176      26
          MPCommService.cs    function                             Sender     241       8       1
          MPCommService.cs    function                  createSendChannel     252       6       1
          MPCommService.cs    function                            connect     261       4       1
          MPCommService.cs    function                            connect     273      29       6
          MPCommService.cs    function                              close     305      24       6
          MPCommService.cs    function                         threadProc     335      25       5
          MPCommService.cs    function                        postMessage     363       3       1
          MPCommService.cs    function                           postFile     369      31       4
          MPCommService.cs       class                               Comm     405      71      10
          MPCommService.cs    function                               Comm     416       7       1
          MPCommService.cs    function                              close     426       5       1
          MPCommService.cs    function                            restart     434      10       2
          MPCommService.cs    function                    closeConnection     447       3       1
          MPCommService.cs    function                        postMessage     453       3       1
          MPCommService.cs    function                         getMessage     459       3       1
          MPCommService.cs    function                           postFile     465       3       1
          MPCommService.cs    function                               size     471       3       1
          MPCommService.cs       class                   TestPCommService     479     249      17
          MPCommService.cs    function                  getClientFileList     483       9       2
          MPCommService.cs    function                        compareMsgs     497      17       2
          MPCommService.cs    function                   compareFileBytes     517      24       4
          MPCommService.cs    function                       testSndrRcvr     544      44       1
          MPCommService.cs    function                           testComm     594     114       6
          MPCommService.cs    function                               Main     711      15       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
           MainWindow.g.cs   namespace                          Navigator      35     316       6
           MainWindow.g.cs       class                         MainWindow      41     310       5
              public data: private bool _contentLoaded ; 
           MainWindow.g.cs    function       DebuggerNonUserCodeAttribute     192      13       2
           MainWindow.g.cs    function       DebuggerNonUserCodeAttribute     212     137       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
         MainWindow.g.i.cs   namespace                          Navigator      35     316       6
         MainWindow.g.i.cs       class                         MainWindow      41     310       5
              public data: private bool _contentLoaded ; 
         MainWindow.g.i.cs    function       DebuggerNonUserCodeAttribute     192      13       2
         MainWindow.g.i.cs    function       DebuggerNonUserCodeAttribute     212     137       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
        MainWindow.xaml.cs   namespace                    NavigatorClient      24      98      16
        MainWindow.xaml.cs       class                         MainWindow      26      96      15
        MainWindow.xaml.cs    function                         MainWindow      30       5       1
        MainWindow.xaml.cs    function                        getTopFiles      38      14       3
        MainWindow.xaml.cs    function                     localTop_Click      55       4       1
        MainWindow.xaml.cs    function        localFiles_MouseDoubleClick      62      15       3
        MainWindow.xaml.cs    function                      localUp_Click      80       7       1
        MainWindow.xaml.cs    function         localDirs_MouseDoubleClick      90       6       1
        MainWindow.xaml.cs    function                    RemoteTop_Click      99       3       1
        MainWindow.xaml.cs    function       remoteFiles_MouseDoubleClick     105       3       1
        MainWindow.xaml.cs    function                     RemoteUp_Click     111       3       1
        MainWindow.xaml.cs    function        remoteDirs_MouseDoubleClick     117       3       1
        MainWindow.xaml.cs   namespace                    NavigatorClient      24      98      16
        MainWindow.xaml.cs       class                         MainWindow      26      96      15
        MainWindow.xaml.cs    function                         MainWindow      30       5       1
        MainWindow.xaml.cs    function                        getTopFiles      38      14       3
        MainWindow.xaml.cs    function                     localTop_Click      55       4       1
        MainWindow.xaml.cs    function        localFiles_MouseDoubleClick      62      15       3
        MainWindow.xaml.cs    function                      localUp_Click      80       7       1
        MainWindow.xaml.cs    function         localDirs_MouseDoubleClick      90       6       1
        MainWindow.xaml.cs    function                    RemoteTop_Click      99       3       1
        MainWindow.xaml.cs    function       remoteFiles_MouseDoubleClick     105       3       1
        MainWindow.xaml.cs    function                     RemoteUp_Click     111       3       1
        MainWindow.xaml.cs    function        remoteDirs_MouseDoubleClick     117       3       1
        MainWindow.xaml.cs   namespace                          Navigator      49     434      62
        MainWindow.xaml.cs       class                         MainWindow      51     390      55
        MainWindow.xaml.cs    function                         MainWindow      58      24       1
        MainWindow.xaml.cs    function                      Window_Loaded      84       7       1
        MainWindow.xaml.cs    function              initializeEnvironment      97       6       1
        MainWindow.xaml.cs    function        initializeMessageDispatcher     106      39       4
        MainWindow.xaml.cs    function                        getTopFiles     147      11       3
        MainWindow.xaml.cs    function                         getTopDirs     161      10       3
        MainWindow.xaml.cs    function                moveIntoFolderFiles     174      10       3
        MainWindow.xaml.cs    function                 moveIntoFolderDirs     187      10       3
        MainWindow.xaml.cs    function               moveOutOfFolderFiles     200      10       3
        MainWindow.xaml.cs    function                moveOutOfFolderDirs     213      10       3
        MainWindow.xaml.cs    function                 performDepAnalysis     226      17       3
        MainWindow.xaml.cs    function                  performStrongComp     246      16       3
        MainWindow.xaml.cs    function                      rcvThreadProc     265      14       3
        MainWindow.xaml.cs    function                             Invoke     275       1       1
        MainWindow.xaml.cs    function                      Window_Closed     282       8       1
        MainWindow.xaml.cs    function                     Window_Closing     293       3       1
        MainWindow.xaml.cs    function                    RemoteTop_Click     305      12       1
        MainWindow.xaml.cs    function       remoteFiles_MouseDoubleClick     320      10       2
        MainWindow.xaml.cs    function                Show_Files_Selected     331       3       1
        MainWindow.xaml.cs    function                     RemoteUp_Click     338      10       1
        MainWindow.xaml.cs    function        remoteDirs_MouseDoubleClick     355      11       1
        MainWindow.xaml.cs    function             sendDepAnalysisRequest     368       8       1
        MainWindow.xaml.cs    function              sendStrongCompRequest     378       8       1
        MainWindow.xaml.cs    function               btnPreviousTab_Click     387      11       1
        MainWindow.xaml.cs    function                   btnNextTab_Click     400      10       1
        MainWindow.xaml.cs    function                  AnalyButton_Click     412       4       1
        MainWindow.xaml.cs    function                        Clear_Click     418       4       1
        MainWindow.xaml.cs    function                           SC_Click     424       3       1
        MainWindow.xaml.cs    function                          Add_Click     429      10       2
        MainWindow.xaml.cs       class                            testRun     443      40       6
        MainWindow.xaml.cs    function                          TestCase1     445       6       1
        MainWindow.xaml.cs    function                          TestCase2     453       5       1
        MainWindow.xaml.cs    function                          TestCase3     459       8       1
        MainWindow.xaml.cs    function                          TestCase8     468       5       1
        MainWindow.xaml.cs    function                          TestCase4     474       6       1
        MainWindow.xaml.cs   namespace                    NavigatorClient      24      98      16
        MainWindow.xaml.cs       class                         MainWindow      26      96      15
        MainWindow.xaml.cs    function                         MainWindow      30       5       1
        MainWindow.xaml.cs    function                        getTopFiles      38      14       3
        MainWindow.xaml.cs    function                     localTop_Click      55       4       1
        MainWindow.xaml.cs    function        localFiles_MouseDoubleClick      62      15       3
        MainWindow.xaml.cs    function                      localUp_Click      80       7       1
        MainWindow.xaml.cs    function         localDirs_MouseDoubleClick      90       6       1
        MainWindow.xaml.cs    function                    RemoteTop_Click      99       3       1
        MainWindow.xaml.cs    function       remoteFiles_MouseDoubleClick     105       3       1
        MainWindow.xaml.cs    function                     RemoteUp_Click     111       3       1
        MainWindow.xaml.cs    function        remoteDirs_MouseDoubleClick     117       3       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
   NavigateWithDelegates.c   namespace                              Navig      41      35       5
   NavigateWithDelegates.c       class                           Navigate      43      33       4
   NavigateWithDelegates.c    function                           Navigate      50       2       1
   NavigateWithDelegates.c    function                                 go      58      16       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
    NavigatorClient.g.i.cs   namespace                          Navigator      35     209       6
    NavigatorClient.g.i.cs       class                         MainWindow      41     203       5
    NavigatorClient.g.i.cs    function       DebuggerNonUserCodeAttribute     130      13       2
    NavigatorClient.g.i.cs    function       DebuggerNonUserCodeAttribute     150      92       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
        NavigatorServer.cs   namespace                          Navigator      37     296      39
        NavigatorServer.cs       class                    NavigatorServer      39     294      38
        NavigatorServer.cs    function                    NavigatorServer      50       5       1
        NavigatorServer.cs    function              initializeEnvironment      58       6       1
        NavigatorServer.cs    function               initializeDispatcher      67      12       1
        NavigatorServer.cs    function                  performStrongComp      81      46       5
        NavigatorServer.cs    function                      TestSuiteExec     128      11       2
        NavigatorServer.cs    function                        getTopFiles     140      13       2
        NavigatorServer.cs    function                         getTopDirs     155      13       2
        NavigatorServer.cs    function                moveIntoFolderFiles     170      14       2
        NavigatorServer.cs    function                 moveIntoFolderDirs     186      14       2
        NavigatorServer.cs    function               moveOutOfFolderFiles     202      14       2
        NavigatorServer.cs    function                moveOutOfFolderDirs     218      21       3
        NavigatorServer.cs    function                 performDepAnalysis     241      23       3
        NavigatorServer.cs    function                  performDependency     266      16       1
        NavigatorServer.cs    function                 strongCompToString     284      20       4
        NavigatorServer.cs    function                               Main     305      26       4
        NavigatorServer.cs   namespace                          Navigator      11      66      13
        NavigatorServer.cs       class                    NavigatorServer      13      64      12
        NavigatorServer.cs    function                    NavigatorServer      18       4       1
        NavigatorServer.cs    function              initializeEnvironment      24       6       1
        NavigatorServer.cs    function                    initializeReply      31       7       1
        NavigatorServer.cs    function               initializeDispatcher      39      10       2
        NavigatorServer.cs    function                               Main      50      25       4

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
                 Parser.cs   namespace                       CodeAnalysis      48     122      17
                 Parser.cs       class                             Parser      53      26       5
                 Parser.cs    function                             Parser      57       3       1
                 Parser.cs    function                                add      61       3       1
                 Parser.cs    function                              parse      65      12       2
                 Parser.cs       class                         TestParser      80      90      11
                 Parser.cs    function                 ProcessCommandline      84      16       3
                 Parser.cs    function                    ShowCommandLine     102       9       2
                 Parser.cs    function                               Main     117      50       5

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
              ReqsTests.cs   namespace                       CodeAnalysis      15     387      84
              ReqsTests.cs       class                          FileUtils      19      35       6
              ReqsTests.cs    function                           openFile      21       4       1
              ReqsTests.cs    function                          fileLines      27      25       4
              ReqsTests.cs       class                         ReqDisplay      58      43       8
              ReqsTests.cs    function                              title      60       4       1
              ReqsTests.cs    function                            message      65       3       1
              ReqsTests.cs    function                            showSet      69      11       2
              ReqsTests.cs    function                           showList      82      17       3
              ReqsTests.cs       class                             Finder     105      27       5
              ReqsTests.cs    function                       findSequence     109      21       3
              ReqsTests.cs       class                           TestReq3     135      29       7
              ReqsTests.cs    function                             onFile     140       4       1
              ReqsTests.cs    function                              onDir     145       3       1
              ReqsTests.cs    function                             doTest     149      13       1
              ReqsTests.cs       class                           TestReq4     167      15       6
              ReqsTests.cs    function                             doTest     172       8       2
              ReqsTests.cs       class                           TestReq5     185      28       8
              ReqsTests.cs    function                             doTest     190      21       4
              ReqsTests.cs       class                           TestReq6     216      30       8
              ReqsTests.cs    function                             doTest     221      23       4
              ReqsTests.cs       class                           TestReq7     249      13       4
              ReqsTests.cs    function                             doTest     253       7       1
              ReqsTests.cs       class                           TestReq8     265      13       4
              ReqsTests.cs    function                             doTest     269       7       1
              ReqsTests.cs       class                           TestReq9     281      14       5
              ReqsTests.cs    function                             doTest     286       7       1
              ReqsTests.cs       class                         TestReq10a     298      25       6
              ReqsTests.cs    function                             doTest     304      17       1
              ReqsTests.cs       class                         TestReq10b     326      32       7
              ReqsTests.cs    function                             doTest     332      24       2
              ReqsTests.cs       class                         TestReq10c     361      41       9
              ReqsTests.cs    function                            replace     368       7       2
              ReqsTests.cs    function                             doTest     376      24       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
     Resources.Designer.cs   namespace                          Navigator      12      60       9
     Resources.Designer.cs       class                          Resources      26      46       8
     Resources.Designer.cs    function           SuppressMessageAttribute      34       2       1
     Resources.Designer.cs    function           EditorBrowsableAttribute      42      11       3
     Resources.Designer.cs    function           EditorBrowsableAttribute      60      10       3

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
        RulesAndActions.cs   namespace                       CodeAnalysis      93     740      98
        RulesAndActions.cs       class                     QualifierTable      95      25       5
        RulesAndActions.cs    function                     QualifierTable     100       9       1
        RulesAndActions.cs    function                                add     110       4       1
        RulesAndActions.cs    function                           contains     115       3       1
        RulesAndActions.cs       class                         Repository     128      78      18
        RulesAndActions.cs    function                         Repository     135       3       1
        RulesAndActions.cs    function                        getInstance     142       3       1
        RulesAndActions.cs       class                          PushStack     220      42       4
        RulesAndActions.cs    function                          PushStack     222       3       1
        RulesAndActions.cs    function                           doAction     227      33       2
        RulesAndActions.cs       class                           PopStack     266      55      10
        RulesAndActions.cs    function                           PopStack     268       3       1
        RulesAndActions.cs    function                           doAction     272      47       8
        RulesAndActions.cs       class                      PrintFunction     324      21       5
        RulesAndActions.cs    function                      PrintFunction     326       3       1
        RulesAndActions.cs    function                            display     330       9       2
        RulesAndActions.cs    function                           doAction     340       3       1
        RulesAndActions.cs       class                          PrintSemi     348      12       3
        RulesAndActions.cs    function                          PrintSemi     350       3       1
        RulesAndActions.cs    function                           doAction     354       4       1
        RulesAndActions.cs       class                         SaveDeclar     363      41       5
        RulesAndActions.cs    function                         SaveDeclar     365       3       1
        RulesAndActions.cs    function                           doAction     369      33       3
        RulesAndActions.cs       class                    DetectNamespace     417      20       3
        RulesAndActions.cs    function                               test     419      16       2
        RulesAndActions.cs       class                        DetectClass     440      36       3
        RulesAndActions.cs    function                               test     442      32       2
        RulesAndActions.cs       class                    DetectBaseClass     479      19       2
        RulesAndActions.cs    function                               test     481      15       1
        RulesAndActions.cs       class                     DetectFunction     501      28       5
        RulesAndActions.cs    function                     isSpecialToken     503       7       2
        RulesAndActions.cs    function                               test     511      16       2
        RulesAndActions.cs       class               DetectAnonymousScope     534      18       3
        RulesAndActions.cs    function                               test     536      14       2
        RulesAndActions.cs       class                       DetectDeclar     555      77      11
        RulesAndActions.cs    function                     compactGeneric     557      20       1
